Unique_ID,Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest
stud_808,13,9,77,22,74,90,61,45,58,86,31,43,"Science, Environmental Studies"
stud_809,14,80,68,44,80,85,79,17,50,34,71,8,"Urdu, History, Science"
stud_810,49,20,81,57,13,29,24,26,81,89,95,64,"Environmental Studies, Math"
stud_811,22,97,14,44,68,30,98,9,5,42,60,83,"Urdu, Geography"
stud_812,59,75,13,8,57,35,35,98,75,41,88,61,"Drawing, Math"
stud_813,27,31,16,19,81,94,74,6,75,64,91,77,"Science, Math"
stud_814,100,68,85,59,74,59,68,55,56,37,3,78,"Marathi, Hindi"
stud_815,27,54,99,90,36,86,65,50,6,59,11,67,"Hindi, English"
stud_816,14,47,21,95,19,85,67,47,12,20,5,25,"English, Science"
stud_817,29,39,19,91,7,3,10,91,99,49,40,7,"English, Drawing, Sports"
stud_818,76,5,15,10,73,96,94,70,27,54,84,47,"Science, Geography"
stud_819,98,15,99,41,74,34,81,44,15,92,37,7,"Marathi, Hindi"
stud_820,1,12,23,39,24,56,100,86,69,55,12,40,"Geography, Drawing"
stud_821,94,14,48,82,27,34,72,77,84,15,42,79,"Marathi, Sports"
stud_822,22,5,69,53,44,74,54,95,66,46,99,88,"Drawing, Math"
stud_823,3,74,3,83,75,70,6,81,100,60,25,21,"English, Sports"
stud_824,88,56,21,84,34,72,96,76,45,97,45,2,"Geography, Environmental Studies"
stud_825,52,82,81,99,60,2,76,75,36,15,34,98,"English, Computer"
stud_826,43,83,36,8,45,24,45,85,21,19,96,71,"Drawing, Math"
stud_827,70,35,86,85,49,51,91,79,26,34,68,37,"Hindi, Geography"
stud_828,32,90,52,40,96,48,1,59,5,5,36,15,"Urdu, History"
stud_829,58,34,41,61,26,55,88,68,76,8,41,58,"Geography, Sports"
stud_830,93,93,34,33,58,47,93,44,51,92,8,19,"Marathi, Urdu, Geography, Environmental Studies"
stud_831,12,72,46,94,65,34,98,85,86,14,52,73,"English, Geography"
stud_832,26,29,76,44,60,72,12,33,35,39,52,22,"Hindi, Science"
stud_833,18,45,1,63,23,94,53,4,92,83,28,9,"Science, Sports"
stud_834,95,35,4,26,46,81,100,37,99,60,13,36,"Geography, Sports"
stud_835,25,81,69,74,31,37,58,38,32,49,82,46,"Urdu, Math"
stud_836,48,70,27,14,12,94,6,78,84,80,42,43,"Science, Sports"
stud_837,44,39,49,98,17,3,74,16,40,34,27,95,"English, Computer"
stud_838,29,37,71,67,26,95,45,40,77,15,39,63,"Science, Sports"
stud_839,25,7,9,50,76,32,73,99,79,23,11,38,"Drawing, Sports"
stud_840,61,32,94,19,11,10,52,34,99,98,1,72,"Sports, Environmental Studies"
stud_841,89,54,1,97,90,44,34,87,96,72,46,38,"English, Sports"
stud_842,24,20,26,79,43,32,26,31,4,39,53,85,"English, Computer"
stud_843,35,14,22,88,6,16,66,79,91,13,50,91,"English, Sports, Computer"
stud_844,33,57,60,56,3,30,100,78,92,17,27,40,"Geography, Sports"
stud_845,41,11,80,85,27,36,7,26,55,4,64,62,"Hindi, English"
stud_846,87,30,98,72,30,23,10,5,65,15,91,3,"Hindi, Math"
stud_847,5,37,90,51,59,15,26,91,37,77,40,81,"Hindi, Drawing"
stud_848,26,70,40,22,55,12,1,16,78,87,67,17,"Sports, Environmental Studies"
stud_849,42,85,98,59,86,11,89,56,8,71,8,89,"Hindi, Geography, Computer"
stud_850,7,84,14,29,60,20,7,69,37,73,13,2,"Urdu, Environmental Studies"
stud_851,79,31,48,100,14,23,5,78,8,33,83,64,"English, Math"
stud_852,38,100,77,22,9,88,88,2,35,76,29,76,"Urdu, Science, Geography"
stud_853,53,46,1,6,58,3,58,51,26,77,7,33,"History, Geography, Environmental Studies"
stud_854,45,50,14,70,27,38,26,75,97,59,49,53,"Drawing, Sports"
stud_855,45,75,12,89,45,34,78,80,46,91,16,55,"English, Environmental Studies"
stud_856,3,31,38,38,24,7,44,14,60,47,61,78,"Math, Computer"
stud_857,24,42,36,36,31,60,80,37,70,46,76,44,"Geography, Math"
stud_858,100,38,9,74,34,54,31,24,63,29,14,11,"Marathi, English"
stud_859,35,89,1,33,21,88,5,7,25,42,18,98,"Urdu, Computer"
stud_860,46,44,86,25,54,69,33,99,24,57,7,30,"Hindi, Drawing"
stud_861,67,40,34,25,90,32,45,33,34,47,60,69,"History, Computer"
stud_862,54,21,65,76,18,61,45,28,11,7,11,53,"Hindi, English"
stud_863,16,6,35,39,82,64,27,13,51,41,8,63,"History, Science"
stud_864,98,80,31,52,37,7,29,34,26,93,40,66,"Marathi, Environmental Studies"
stud_865,91,72,37,52,61,65,78,16,72,24,21,22,"Marathi, Geography"
stud_866,31,32,7,27,23,98,44,76,97,3,18,13,"Science, Sports"
stud_867,47,56,88,98,25,79,92,24,42,98,89,60,"English, Geography, Environmental Studies"
stud_868,93,75,73,51,29,62,57,49,75,84,29,11,"Marathi, Environmental Studies"
stud_869,80,29,46,99,19,46,36,55,36,23,48,100,"English, Computer"
stud_870,17,68,52,5,30,82,33,55,3,5,47,98,"Science, Computer"
stud_871,71,55,2,12,3,69,52,49,36,41,68,10,"Marathi, Science"
stud_872,70,86,56,59,8,93,42,85,60,66,51,34,"Urdu, Science"
stud_873,52,29,6,73,5,91,32,88,24,36,59,41,"Science, Drawing"
stud_874,56,40,51,58,6,92,72,65,83,55,5,53,"Science, Sports"
stud_875,53,87,30,65,55,10,90,85,67,17,91,29,"Geography, Math"
stud_876,13,24,13,10,26,32,40,4,48,16,14,38,"Geography, Sports"
stud_877,1,26,45,18,71,37,30,60,97,66,41,41,"History, Sports"
stud_878,97,8,43,34,92,63,36,27,18,48,7,37,"Marathi, History"
stud_879,77,42,3,6,62,39,93,66,64,36,45,59,"Marathi, Geography"
stud_880,5,87,82,35,61,19,78,45,91,48,9,19,"Urdu, Sports"
stud_881,34,47,27,85,77,23,62,66,86,77,73,8,"English, Sports"
stud_882,58,3,82,62,73,94,98,35,33,65,87,80,"Science, Geography"
stud_883,32,13,100,80,34,80,30,51,28,35,25,81,"Hindi, Computer"
stud_884,21,71,74,22,9,85,35,32,30,32,82,60,"Science, Math"
stud_885,85,63,99,33,71,33,98,98,91,3,59,92,"Hindi, Geography, Drawing"
stud_886,75,22,24,88,99,14,76,3,92,56,13,7,"History, Sports"
stud_887,94,26,99,2,55,84,45,46,6,14,91,100,"Hindi, Computer"
stud_888,16,65,84,91,72,12,33,5,70,8,73,20,"Hindi, English"
stud_889,24,98,47,88,2,13,43,61,41,66,23,38,"Urdu, English"
stud_890,59,79,22,39,97,4,44,81,36,17,45,17,"History, Drawing"
stud_891,12,39,89,85,13,2,63,77,48,71,56,76,"Hindi, English"
stud_892,71,1,4,83,93,74,63,60,82,52,98,66,"History, Math"
stud_893,5,4,66,56,22,80,89,48,60,80,53,14,"Science, Geography, Environmental Studies"
stud_894,83,43,4,82,83,52,91,10,50,99,29,2,"Geography, Environmental Studies"
stud_895,20,73,25,35,26,30,79,74,18,41,48,78,"Geography, Computer"
stud_896,63,99,57,29,45,10,83,15,38,47,2,1,"Urdu, Geography"
stud_897,22,20,16,54,30,80,84,67,27,96,69,38,"Geography, Environmental Studies"
stud_898,78,2,21,31,87,87,30,70,83,17,53,20,"History, Science, Sports"
stud_899,85,5,26,52,58,30,47,96,16,84,77,50,"Marathi, Drawing"
stud_900,57,55,32,69,35,64,46,79,32,98,67,48,"Drawing, Environmental Studies"
stud_901,27,81,80,51,12,84,82,55,58,96,17,77,"Science, Environmental Studies"
stud_902,1,63,4,19,32,7,47,90,26,40,3,97,"Drawing, Computer"
stud_903,13,25,92,47,13,48,17,87,15,30,92,49,"Hindi, Drawing, Math"
stud_904,32,44,61,89,62,23,13,55,56,51,71,84,"English, Computer"
stud_905,34,76,63,80,15,9,100,75,95,26,27,71,"Geography, Sports"
stud_906,54,50,93,14,41,12,26,48,18,79,57,44,"Hindi, Environmental Studies"
stud_907,8,77,33,49,100,97,85,88,30,49,50,99,"History, Computer"
stud_908,72,60,43,55,63,79,100,15,4,67,92,44,"Geography, Math"
stud_909,7,44,96,61,15,94,99,12,12,27,93,1,"Hindi, Geography"
stud_910,77,4,31,30,17,52,45,61,71,53,13,64,"Marathi, Sports"
stud_911,40,92,48,83,84,68,44,24,50,37,92,43,"Urdu, History, Math"
stud_912,52,5,82,77,31,64,42,74,41,44,84,32,"Hindi, Math"
stud_913,66,11,60,19,62,65,80,36,2,94,88,49,"Environmental Studies, Math"
stud_914,70,9,90,89,67,76,44,90,5,46,39,5,"Hindi, English, Drawing"
stud_915,88,69,30,93,5,64,94,22,71,48,61,83,"English, Geography"
stud_916,4,89,20,66,65,46,81,83,78,18,9,28,"Urdu, Drawing"
stud_917,44,97,10,94,97,38,5,75,82,39,98,10,"Urdu, History, Math"
stud_918,74,18,94,29,42,49,88,86,45,80,32,44,"Hindi, Geography"
stud_919,37,87,17,53,66,47,14,63,93,53,15,86,"Urdu, Sports"
stud_920,72,7,42,21,17,46,28,83,53,61,50,46,"Marathi, Drawing"
stud_921,41,18,62,39,92,93,6,78,85,27,17,90,"History, Science"
stud_922,79,11,26,12,41,36,56,67,100,29,74,18,"Marathi, Sports"
stud_923,45,61,11,11,65,84,74,98,39,35,5,46,"Science, Drawing"
stud_924,5,58,57,91,78,70,64,81,75,54,31,44,"English, Drawing"
stud_925,14,5,80,42,27,89,58,5,44,2,100,95,"Math, Computer"
stud_926,93,57,23,54,93,25,35,10,36,73,3,4,"Marathi, History, Environmental Studies"
stud_927,75,65,83,68,85,60,66,96,29,59,56,42,"History, Drawing"
stud_928,88,54,53,70,61,42,83,56,68,91,48,96,"Environmental Studies, Computer"
stud_929,18,47,55,88,22,24,33,100,50,16,72,53,"English, Drawing"
stud_930,96,17,38,14,48,57,32,92,52,2,28,20,"Marathi, Drawing"
stud_931,15,9,20,13,99,75,32,18,8,94,12,25,"History, Environmental Studies"
stud_932,51,92,49,9,20,34,64,90,60,2,4,17,"Urdu, Drawing"
stud_933,55,1,32,41,66,51,48,78,27,40,57,39,"History, Drawing"
stud_934,45,34,35,12,16,82,72,22,15,66,49,30,"Science, Geography"
stud_935,16,30,83,53,33,32,61,55,71,76,86,64,"Hindi, Math"
stud_936,81,70,38,18,96,52,61,45,12,19,62,91,"History, Computer"
stud_937,28,50,82,19,89,57,26,10,66,72,100,67,"History, Math"
stud_938,97,41,66,32,49,48,57,16,100,74,36,53,"Marathi, Sports"
stud_939,91,19,4,78,75,49,9,64,34,63,5,44,"Marathi, English"
stud_940,57,40,41,64,96,77,62,88,8,30,41,41,"History, Drawing"
stud_941,95,25,49,51,21,87,59,83,46,82,60,44,"Marathi, Science"
stud_942,94,97,91,35,39,21,89,79,89,56,92,78,"Marathi, Urdu"
stud_943,36,89,52,87,68,19,66,47,5,72,72,6,"Urdu, English"
stud_944,4,47,92,19,46,15,7,33,79,71,95,4,"Hindi, Math"
stud_945,69,11,57,9,77,73,35,22,23,53,42,80,"History, Computer"
stud_946,46,49,38,7,77,53,13,19,28,59,41,34,"History, Environmental Studies"
stud_947,20,99,65,27,19,69,27,94,62,89,43,92,"Urdu, Drawing"
stud_948,56,91,1,87,38,71,51,64,93,9,10,97,"Sports, Computer"
stud_949,83,13,7,9,16,30,67,65,75,33,9,34,"Marathi, Sports"
stud_950,21,30,17,19,82,74,47,96,45,9,17,4,"History, Drawing"
stud_951,78,99,36,56,92,20,12,62,23,50,65,51,"Urdu, History"
stud_952,82,22,7,90,58,19,39,82,51,46,38,55,"Marathi, English, Drawing"
stud_953,60,35,94,35,28,60,47,15,30,66,14,97,"Hindi, Computer"
stud_954,79,89,27,57,89,20,11,8,21,36,43,36,"Marathi, Urdu, History"
stud_955,82,84,22,18,16,10,67,27,65,19,96,20,"Urdu, Math"
stud_956,56,45,29,82,12,27,57,38,40,86,3,58,"English, Environmental Studies"
stud_957,23,73,87,70,58,96,77,54,36,45,72,79,"Hindi, Science"
stud_958,6,17,62,73,61,43,11,84,93,98,91,63,"Sports, Environmental Studies"
stud_959,90,63,95,23,90,87,75,87,60,40,27,68,"Marathi, Hindi, History"
stud_960,85,42,23,35,46,6,28,28,36,40,39,83,"Marathi, Computer"
stud_961,26,49,10,93,74,7,25,27,21,4,68,16,"English, History"
stud_962,81,36,86,25,99,85,29,49,85,94,97,30,"History, Math"
stud_963,50,87,32,9,91,26,39,14,34,23,90,83,"History, Math"
stud_964,21,21,57,57,78,63,6,58,45,54,32,46,"History, Science"
stud_965,67,6,32,80,84,87,12,38,44,44,94,42,"Science, Math"
stud_966,20,98,19,53,8,80,90,28,75,73,75,56,"Urdu, Geography"
stud_967,17,51,5,59,30,11,38,13,29,97,77,95,"Environmental Studies, Computer"
stud_968,39,8,48,7,19,48,26,21,92,75,55,94,"Sports, Computer"
stud_969,78,78,41,68,14,3,20,92,30,41,100,3,"Drawing, Math"
stud_970,91,15,67,46,13,71,91,60,17,60,5,78,"Marathi, Geography, Computer"
stud_971,56,36,87,88,62,86,17,70,5,24,89,29,"English, Math"
stud_972,20,40,57,43,38,7,58,34,42,65,64,47,"Environmental Studies, Math"
stud_973,93,1,80,80,10,91,63,85,76,75,94,89,"Marathi, Math"
stud_974,59,52,53,28,95,74,98,42,84,36,46,38,"History, Geography"
stud_975,47,23,31,48,92,87,91,24,70,77,12,89,"History, Geography"
stud_976,4,56,56,9,15,36,42,98,16,70,60,91,"Drawing, Computer"
stud_977,69,13,49,83,26,45,86,61,98,72,5,18,"Geography, Sports"
stud_978,54,64,48,38,61,23,24,41,10,49,83,33,"Urdu, Math"
stud_979,72,39,62,50,8,37,2,79,48,48,79,52,"Marathi, Drawing, Math"
stud_980,45,35,60,46,76,19,68,21,69,17,19,72,"History, Computer"
stud_981,40,66,80,12,68,3,81,29,35,88,9,99,"Environmental Studies, Computer"
stud_982,79,58,88,50,51,99,93,89,2,94,37,15,"Science, Environmental Studies"
stud_983,11,89,31,32,72,77,9,25,73,94,43,7,"Urdu, Environmental Studies"
stud_984,19,1,42,25,81,30,85,95,61,68,29,8,"Geography, Drawing"
stud_985,79,75,39,31,97,92,47,36,31,75,62,92,"History, Science, Computer"
stud_986,40,9,41,30,9,39,65,43,8,57,97,24,"Geography, Math"
stud_987,6,2,59,68,87,14,7,49,95,34,97,26,"Sports, Math"
stud_988,57,63,99,66,97,99,36,98,29,37,55,19,"Hindi, Science, Drawing"
stud_989,62,61,46,54,56,95,71,25,78,10,32,68,"Science, Sports"
stud_990,54,32,4,12,67,22,7,53,45,22,30,4,"Marathi, History"
stud_991,100,22,25,12,78,28,69,81,24,42,31,16,"Marathi, Drawing"
stud_992,71,31,58,34,75,67,27,78,70,41,30,16,"History, Drawing"
stud_993,10,36,7,99,65,28,81,2,23,79,3,83,"English, Computer"
stud_994,54,22,28,7,45,69,2,61,46,46,78,25,"Science, Math"
stud_995,31,48,17,73,53,73,86,21,30,8,10,73,"English, Science, Geography, Computer"
stud_996,91,18,85,77,93,32,59,72,42,69,19,77,"Marathi, History"
stud_997,69,93,48,95,91,18,29,36,65,7,59,54,"Urdu, English"
stud_998,42,48,16,66,48,33,90,54,97,48,32,33,"Geography, Sports"
stud_999,46,71,29,88,75,38,16,89,6,54,14,82,"English, Drawing"
stud_1000,50,7,13,34,59,59,54,64,77,43,82,95,"Math, Computer"
stud_1001,59,20,85,22,71,85,82,23,67,80,87,34,"Hindi, Science, Math"
stud_1002,76,8,69,30,90,39,86,17,66,81,11,90,"History, Geography, Computer"
stud_1003,28,31,19,97,90,48,10,42,74,38,30,44,"English, History"
stud_1004,24,7,41,24,8,19,12,45,5,72,95,47,"Environmental Studies, Math"
stud_1005,71,98,91,99,70,8,65,76,28,68,28,50,"Urdu, English"
stud_1006,31,66,6,21,30,76,31,1,2,47,49,69,"Science, Computer"
stud_1007,97,73,52,59,1,78,85,22,59,98,100,69,"Environmental Studies, Math"
stud_1008,11,19,23,84,23,94,86,81,28,74,2,32,"Science, Geography"
stud_1009,15,31,75,97,100,73,95,53,77,84,11,55,"English, History"
stud_1010,42,63,40,32,62,84,24,68,82,58,62,42,"Science, Sports"
stud_1011,59,23,88,31,43,19,96,22,54,53,92,88,"Geography, Math"
stud_1012,77,54,100,66,19,67,73,73,92,6,5,51,"Hindi, Sports"
stud_1013,88,6,57,41,37,49,53,22,49,10,68,38,"Marathi, Math"
stud_1014,8,4,97,57,37,43,94,52,51,85,34,34,"Hindi, Geography"
stud_1015,27,36,32,96,73,21,69,34,38,83,30,58,"English, Environmental Studies"
stud_1016,78,23,40,94,30,86,82,64,42,69,87,33,"English, Math"
stud_1017,25,59,30,82,16,45,26,50,61,26,43,7,"English, Sports"
stud_1018,36,98,68,77,78,29,54,58,61,31,14,18,"Urdu, History"
stud_1019,6,10,32,62,88,78,23,20,89,55,48,23,"History, Sports"
stud_1020,28,39,35,73,52,37,40,15,14,92,60,67,"English, Environmental Studies"
stud_1021,27,11,47,53,53,72,62,20,34,85,52,27,"Science, Environmental Studies"
stud_1022,9,58,82,13,26,7,88,30,32,96,28,25,"Geography, Environmental Studies"
stud_1023,17,15,25,38,39,100,10,85,43,92,89,5,"Science, Environmental Studies"
stud_1024,87,12,46,27,65,84,73,43,13,19,47,71,"Marathi, Science"
stud_1025,47,78,1,85,51,44,96,40,12,100,74,46,"Geography, Environmental Studies"
stud_1026,59,56,62,69,3,80,96,21,21,34,39,49,"Science, Geography"
stud_1027,77,87,3,86,52,74,67,12,85,73,97,95,"Math, Computer"
stud_1028,27,12,97,96,90,86,1,41,21,88,41,8,"Hindi, English"
stud_1029,92,64,57,25,68,32,24,100,42,52,78,75,"Marathi, Drawing"
stud_1030,95,87,1,43,97,41,73,74,48,55,16,86,"Marathi, History"
stud_1031,9,26,28,1,44,33,22,94,50,1,73,84,"Drawing, Computer"
stud_1032,26,86,25,42,25,88,97,88,41,28,81,94,"Geography, Computer"
stud_1033,93,46,25,86,3,55,30,40,2,63,86,88,"Marathi, Computer"
stud_1034,47,79,28,12,4,39,68,47,26,32,49,50,"Urdu, Geography"
stud_1035,68,60,18,89,17,1,48,32,78,100,72,32,"English, Environmental Studies"
stud_1036,65,25,88,70,97,52,27,8,14,47,4,76,"Hindi, History"
stud_1037,90,27,19,22,68,90,15,44,18,12,47,75,"Marathi, Science, Computer"
stud_1038,20,96,14,18,29,81,20,35,52,52,61,13,"Urdu, Science"
stud_1039,19,29,86,79,22,3,12,42,98,16,13,94,"Sports, Computer"
stud_1040,14,35,72,38,65,26,15,41,79,41,23,11,"Hindi, Sports"
stud_1041,57,92,57,7,39,98,43,78,73,6,62,75,"Urdu, Science"
stud_1042,91,67,40,27,83,22,54,7,86,27,1,6,"Marathi, Sports"
stud_1043,7,60,49,19,59,56,80,99,52,79,44,96,"Drawing, Computer"
stud_1044,79,62,37,37,73,66,71,80,97,23,50,78,"Drawing, Sports"
stud_1045,49,16,16,7,68,71,12,54,3,3,91,33,"Science, Math"
stud_1046,36,78,66,99,69,44,72,59,6,60,40,37,"Urdu, English"
stud_1047,63,90,55,42,68,60,78,52,100,95,69,64,"Sports, Environmental Studies"
stud_1048,8,12,53,64,74,92,96,25,51,17,38,58,"Science, Geography"
stud_1049,79,29,17,44,34,5,52,41,54,87,51,49,"Marathi, Environmental Studies"
stud_1050,46,29,31,43,52,86,79,82,73,99,37,17,"Science, Environmental Studies"
stud_1051,32,44,47,68,50,18,82,64,100,82,15,3,"Geography, Sports, Environmental Studies"
stud_1052,91,37,96,73,22,62,33,3,24,6,21,94,"Hindi, Computer"
stud_1053,79,42,46,52,24,18,43,75,99,75,87,34,"Sports, Math"
stud_1054,46,56,27,69,66,78,56,22,63,55,13,26,"English, Science"
stud_1055,83,72,39,90,56,60,72,91,66,17,66,34,"English, Drawing"
stud_1056,82,59,6,19,65,87,12,7,64,22,40,91,"Science, Computer"
stud_1057,10,74,50,84,98,99,51,36,9,51,85,13,"History, Science"
stud_1058,52,43,44,29,21,81,92,29,32,44,48,63,"Science, Geography"
stud_1059,86,32,12,15,84,65,77,25,36,55,94,17,"Marathi, Math"
stud_1060,9,17,63,92,16,37,32,98,54,26,94,3,"Drawing, Math"
stud_1061,36,51,67,86,74,30,19,44,54,72,4,22,"English, History"
stud_1062,76,31,68,66,5,76,30,4,33,61,23,9,"Marathi, Hindi, Science"
stud_1063,69,92,93,10,46,29,92,96,97,94,42,66,"Drawing, Sports"
stud_1064,69,33,38,61,36,32,33,42,87,72,22,66,"Sports, Environmental Studies"
stud_1065,97,27,84,52,66,38,13,78,83,33,55,49,"Marathi, Hindi"
stud_1066,89,52,28,72,40,13,45,91,67,56,71,91,"Marathi, Drawing, Computer"
stud_1067,3,32,97,6,81,52,15,33,26,75,52,40,"Hindi, History"
stud_1068,32,11,26,64,55,26,49,55,66,45,99,61,"Sports, Math"
stud_1069,43,3,43,60,64,72,63,75,83,72,76,58,"Sports, Math"
stud_1070,30,39,81,66,33,62,1,15,67,27,66,67,"Hindi, Sports, Computer"
stud_1071,27,99,87,9,60,45,17,13,3,44,27,14,"Urdu, Hindi"
stud_1072,80,86,29,78,24,40,77,12,69,61,10,100,"Urdu, Computer"
stud_1073,13,57,53,64,40,96,3,4,100,23,94,7,"Science, Sports"
stud_1074,70,79,1,79,48,100,51,77,23,68,93,70,"Science, Math"
stud_1075,68,17,5,50,35,2,92,90,1,67,57,3,"Geography, Drawing"
stud_1076,61,13,84,73,93,9,59,20,54,39,97,13,"History, Math"
stud_1077,11,8,16,27,47,94,51,45,65,95,45,41,"Science, Environmental Studies"
stud_1078,98,38,38,99,28,17,33,41,95,98,37,59,"Marathi, English, Environmental Studies"
stud_1079,62,2,19,80,6,35,85,25,28,63,16,66,"English, Geography"
stud_1080,63,26,17,61,4,20,47,3,69,32,48,92,"Sports, Computer"
stud_1081,97,33,55,97,29,47,88,47,77,30,89,96,"Marathi, English, Computer"
stud_1082,49,40,93,22,32,29,3,27,13,59,85,98,"Hindi, Computer"
stud_1083,91,57,62,1,56,41,24,74,41,71,59,35,"Marathi, Drawing"
stud_1084,2,83,84,47,58,35,79,46,100,66,88,23,"Sports, Math"
stud_1085,89,6,92,62,18,70,6,4,2,40,61,57,"Marathi, Hindi"
stud_1086,10,64,14,59,88,29,59,62,23,35,18,15,"Urdu, History"
stud_1087,51,30,86,22,74,28,69,51,21,59,91,35,"Hindi, Math"
stud_1088,16,38,85,10,49,64,78,5,58,65,55,10,"Hindi, Geography"
stud_1089,11,11,14,18,38,71,45,50,86,34,57,64,"Science, Sports"
stud_1090,90,24,100,57,4,91,4,98,75,76,32,99,"Hindi, Computer"
stud_1091,27,23,56,68,37,62,51,36,20,96,32,5,"English, Environmental Studies"
stud_1092,21,69,26,75,71,96,8,31,56,57,28,73,"English, Science"
stud_1093,94,22,98,87,47,48,31,48,55,37,49,9,"Marathi, Hindi"
stud_1094,96,32,10,45,82,83,55,46,15,76,99,43,"Marathi, Math"
stud_1095,68,66,96,69,77,43,28,85,41,63,20,85,"Hindi, Drawing, Computer"
stud_1096,23,26,24,54,63,30,67,77,88,69,88,74,"Drawing, Sports, Math"
stud_1097,17,40,45,42,56,9,21,62,19,79,30,49,"Drawing, Environmental Studies"
stud_1098,77,31,2,56,8,11,30,15,48,30,87,91,"Math, Computer"
stud_1099,24,55,7,83,30,73,31,94,79,79,17,67,"English, Drawing"
stud_1100,18,7,18,16,12,30,55,65,45,82,11,75,"Environmental Studies, Computer"
stud_1101,88,12,10,17,68,8,68,48,79,66,65,94,"Marathi, Computer"
stud_1102,71,95,86,41,91,12,86,45,89,29,71,42,"Urdu, History"
stud_1103,47,65,4,58,40,69,10,59,9,30,77,76,"Math, Computer"
stud_1104,79,82,64,15,42,78,84,73,93,74,36,42,"Geography, Sports"
stud_1105,75,88,57,76,92,17,12,59,94,33,61,45,"History, Sports"
stud_1106,23,72,40,100,79,40,38,76,91,8,19,91,"English, Sports, Computer"
stud_1107,34,61,45,25,94,49,29,33,9,3,18,61,"Urdu, History, Computer"
stud_1108,100,92,35,90,53,45,62,38,84,60,55,49,"Marathi, Urdu"
stud_1109,75,49,73,93,86,46,27,58,71,9,46,63,"English, History"
stud_1110,31,79,62,43,59,94,62,99,65,53,45,20,"Science, Drawing"
stud_1111,42,80,66,41,37,11,31,69,31,75,65,44,"Urdu, Environmental Studies"
stud_1112,47,67,21,3,31,84,28,91,91,62,26,58,"Science, Drawing, Sports"
stud_1113,44,70,18,87,50,83,18,11,56,36,21,59,"English, Science"
stud_1114,89,83,62,89,8,90,65,99,37,67,82,80,"Science, Drawing"
stud_1115,100,5,89,89,83,77,68,71,60,89,10,95,"Marathi, Computer"
stud_1116,14,61,39,19,16,31,100,88,36,38,87,10,"Geography, Drawing"
stud_1117,37,82,80,90,19,66,49,67,59,11,4,21,"Urdu, English"
stud_1118,72,62,98,93,46,37,66,68,20,60,33,51,"Hindi, English"
stud_1119,84,37,54,82,100,87,43,39,56,92,96,52,"History, Math"
stud_1120,12,47,15,89,42,26,76,89,30,75,9,93,"English, Drawing, Computer"
stud_1121,87,54,96,31,82,64,92,13,34,22,68,51,"Hindi, Geography"
stud_1122,10,49,69,37,67,1,21,22,32,84,20,60,"Hindi, Environmental Studies"
stud_1123,41,59,51,43,94,87,73,63,70,100,44,75,"History, Environmental Studies"
stud_1124,60,16,14,28,96,12,89,13,4,26,31,83,"History, Geography"
stud_1125,10,64,94,47,6,91,9,53,97,41,30,25,"Hindi, Sports"
stud_1126,11,22,61,77,85,77,78,56,6,81,58,70,"History, Environmental Studies"
stud_1127,83,43,79,60,9,32,77,97,20,90,47,94,"Drawing, Computer"
stud_1128,30,69,55,80,26,75,26,91,95,84,76,26,"Drawing, Sports"
stud_1129,47,15,96,36,55,3,56,3,75,52,21,51,"Hindi, Sports"
stud_1130,78,45,35,40,2,62,4,26,44,92,82,62,"Environmental Studies, Math"
stud_1131,20,100,83,89,27,75,90,16,89,15,94,74,"Urdu, Math"
stud_1132,9,93,45,75,10,58,76,67,5,65,28,93,"Urdu, Geography, Computer"
stud_1133,6,5,74,43,100,39,60,72,62,65,69,98,"History, Computer"
stud_1134,55,65,23,80,2,48,61,10,66,63,45,79,"English, Computer"
stud_1135,84,82,99,38,74,76,34,76,55,43,42,65,"Marathi, Hindi"
stud_1136,13,34,29,21,56,89,25,88,6,78,83,45,"Science, Drawing"
stud_1137,31,47,65,59,27,65,80,54,68,34,32,51,"Geography, Sports"
stud_1138,24,39,100,67,55,49,61,4,22,7,17,87,"Hindi, Computer"
stud_1139,70,6,31,31,18,20,64,10,84,57,94,49,"Sports, Math"
stud_1140,31,60,6,69,55,4,47,84,64,1,26,38,"English, Drawing"
stud_1141,6,61,67,6,97,90,97,80,29,70,90,36,"History, Science, Geography, Math"
stud_1142,90,20,54,79,34,73,7,46,84,54,40,57,"Marathi, Sports"
stud_1143,4,20,84,39,28,59,3,67,14,12,31,18,"Hindi, Drawing"
stud_1144,2,2,12,50,100,13,60,10,30,50,82,60,"History, Math"
stud_1145,77,95,55,59,89,95,83,19,68,20,94,86,"Urdu, Science, Math"
stud_1146,88,78,13,33,99,18,72,98,77,68,50,81,"History, Drawing"
stud_1147,3,23,69,33,21,3,22,18,32,9,27,83,"Hindi, Computer"
stud_1148,46,14,59,80,29,97,25,98,66,44,92,71,"Science, Drawing"
stud_1149,3,6,100,50,85,14,14,84,76,10,89,95,"Hindi, Computer"
stud_1150,38,39,52,51,47,72,43,53,85,76,50,25,"Sports, Environmental Studies"
stud_1151,67,31,95,55,69,57,81,80,36,14,4,39,"Hindi, Geography"
stud_1152,56,79,91,72,14,56,9,68,91,47,30,42,"Urdu, Hindi, Sports"
stud_1153,32,10,77,36,90,14,58,64,65,68,56,53,"Hindi, History"
stud_1154,56,13,49,60,13,16,56,88,50,24,87,78,"Drawing, Math"
