Unique_ID,Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest
stud_2061,83,50,100,94,25,31,46,83,81,69,92,10,"Hindi, English"
stud_2062,42,72,59,11,53,60,74,87,25,66,80,73,"Drawing, Math"
stud_2063,41,42,81,96,44,15,26,64,79,58,30,24,"Hindi, English"
stud_2064,75,20,100,95,25,77,23,35,51,73,58,57,"Hindi, English"
stud_2065,23,95,76,65,18,87,39,89,83,87,66,32,"Urdu, Drawing"
stud_2066,23,32,16,19,7,6,66,99,41,46,73,5,"Drawing, Math"
stud_2067,78,1,4,36,25,36,94,66,27,67,54,58,"Marathi, Geography"
stud_2068,55,56,56,31,83,56,68,62,78,23,53,48,"History, Sports"
stud_2069,95,31,6,71,9,28,39,25,46,43,54,32,"Marathi, English"
stud_2070,27,84,1,67,73,65,63,39,89,8,29,17,"Urdu, Sports"
stud_2071,26,71,74,90,78,37,72,94,53,14,26,83,"English, Drawing"
stud_2072,81,80,6,90,21,95,36,46,46,22,83,55,"English, Science"
stud_2073,42,40,63,2,66,36,70,29,61,56,74,65,"Geography, Math"
stud_2074,73,88,83,62,38,56,17,44,47,96,66,71,"Urdu, Environmental Studies"
stud_2075,11,49,60,62,28,98,39,29,85,12,40,52,"Science, Sports"
stud_2076,74,26,26,36,39,52,33,24,40,53,30,83,"Marathi, Computer"
stud_2077,88,4,11,20,94,94,74,39,38,52,3,64,"Marathi, History, Science"
stud_2078,3,11,28,33,76,48,56,20,2,98,65,13,"History, Environmental Studies"
stud_2079,97,53,52,22,96,91,98,37,39,89,49,77,"Marathi, Geography"
stud_2080,36,24,78,73,59,27,36,87,88,4,79,43,"Drawing, Sports"
stud_2081,16,58,78,40,13,20,4,84,52,33,47,54,"Hindi, Drawing"
stud_2082,86,25,64,100,56,82,9,7,22,87,34,20,"English, Environmental Studies"
stud_2083,79,100,53,88,27,30,49,35,95,84,22,59,"Urdu, Sports"
stud_2084,63,53,44,93,88,1,13,3,60,46,62,22,"English, History"
stud_2085,48,33,99,59,54,97,96,4,92,70,8,37,"Hindi, Science"
stud_2086,93,54,18,97,53,23,42,68,93,62,22,8,"Marathi, English, Sports"
stud_2087,71,21,14,91,16,38,28,7,35,32,88,9,"English, Math"
stud_2088,31,35,88,60,14,93,16,74,75,47,70,98,"Science, Computer"
stud_2089,91,40,3,51,4,22,54,95,4,62,9,59,"Marathi, Drawing"
stud_2090,97,48,67,8,10,36,80,57,52,54,16,63,"Marathi, Geography"
stud_2091,66,9,12,24,84,13,53,72,12,29,53,54,"History, Drawing"
stud_2092,76,8,45,98,67,1,45,44,30,27,41,69,"Marathi, English"
stud_2093,93,82,74,7,27,90,38,77,14,8,32,48,"Marathi, Science"
stud_2094,98,7,52,30,43,40,95,13,37,99,31,31,"Marathi, Environmental Studies"
stud_2095,87,33,60,80,15,9,83,97,59,96,4,63,"Drawing, Environmental Studies"
stud_2096,26,82,62,4,83,84,30,83,96,41,72,90,"Sports, Computer"
stud_2097,15,87,10,71,24,48,88,80,5,18,41,41,"Urdu, Geography"
stud_2098,42,97,63,61,33,46,47,44,28,67,34,83,"Urdu, Computer"
stud_2099,24,78,87,91,68,52,76,44,88,13,93,41,"English, Math"
stud_2100,91,54,27,3,89,45,9,89,95,37,19,27,"Marathi, Sports"
stud_2101,95,33,57,40,28,69,13,31,67,36,33,79,"Marathi, Computer"
stud_2102,6,81,24,25,71,38,9,85,30,75,32,70,"Urdu, Drawing"
stud_2103,11,1,80,1,43,18,87,39,94,90,29,21,"Sports, Environmental Studies"
stud_2104,3,43,88,3,29,22,75,77,65,37,34,50,"Hindi, Drawing"
stud_2105,28,77,15,31,77,72,60,22,55,46,21,15,"Urdu, History, Science"
stud_2106,21,28,88,23,65,84,52,81,52,10,93,48,"Hindi, Math"
stud_2107,63,97,6,61,90,9,66,49,35,33,33,46,"Urdu, History"
stud_2108,49,26,1,4,84,8,75,13,39,19,2,20,"History, Geography"
stud_2109,91,78,54,38,17,66,70,78,12,55,1,61,"Marathi, Urdu, Drawing"
stud_2110,94,71,92,9,2,49,4,64,87,22,3,59,"Marathi, Hindi"
stud_2111,5,99,72,20,51,1,65,13,70,97,63,56,"Urdu, Environmental Studies"
stud_2112,9,52,65,4,61,100,82,1,32,34,67,68,"Science, Geography"
stud_2113,98,20,68,83,47,67,20,28,94,12,100,8,"Marathi, Math"
stud_2114,54,20,99,80,35,61,47,15,35,16,46,26,"Hindi, English"
stud_2115,60,27,33,37,93,62,21,24,34,36,83,43,"History, Math"
stud_2116,20,53,88,49,66,90,31,72,77,42,32,48,"Hindi, Science"
stud_2117,58,14,12,9,42,68,94,100,1,49,73,66,"Geography, Drawing"
stud_2118,69,78,18,21,18,92,76,31,21,49,93,65,"Science, Math"
stud_2119,44,30,81,79,61,96,15,3,67,78,45,72,"Hindi, Science"
stud_2120,37,84,8,86,55,98,23,56,94,35,2,37,"Science, Sports"
stud_2121,34,14,72,51,28,75,64,18,22,84,85,26,"Environmental Studies, Math"
stud_2122,50,92,39,95,6,24,60,27,11,79,58,2,"Urdu, English"
stud_2123,61,86,79,100,91,24,56,29,69,100,18,71,"English, History, Environmental Studies"
stud_2124,41,21,11,97,49,49,44,32,96,83,28,26,"English, Sports"
stud_2125,91,24,73,24,66,81,44,80,87,22,91,97,"Marathi, Math, Computer"
stud_2126,64,73,78,26,6,95,88,34,16,62,43,86,"Science, Geography"
stud_2127,13,25,31,6,83,48,76,84,64,76,47,62,"History, Drawing"
stud_2128,58,44,54,75,66,94,42,4,40,37,42,4,"English, Science"
stud_2129,57,46,56,77,36,12,13,77,79,72,90,79,"Sports, Math, Computer"
stud_2130,53,33,46,93,58,76,87,18,65,77,32,5,"English, Geography"
stud_2131,79,17,9,94,29,36,3,21,22,98,44,73,"English, Environmental Studies"
stud_2132,13,14,25,66,86,44,88,78,96,58,18,48,"Geography, Sports"
stud_2133,89,6,61,71,71,89,83,85,60,25,86,4,"Marathi, Science, Math"
stud_2134,93,53,5,64,79,19,79,39,76,46,35,55,"Marathi, History, Geography"
stud_2135,69,43,71,57,79,29,81,1,30,14,88,56,"Geography, Math"
stud_2136,85,12,68,92,15,49,95,67,46,42,6,6,"English, Geography"
stud_2137,70,27,19,52,64,45,7,66,60,16,76,100,"Math, Computer"
stud_2138,54,71,56,67,37,49,88,73,30,89,47,36,"Geography, Environmental Studies"
stud_2139,99,40,35,13,57,94,80,14,36,84,16,25,"Marathi, Science"
stud_2140,17,71,13,65,9,88,72,45,92,87,79,58,"Science, Sports"
stud_2141,24,72,70,19,41,30,50,49,41,72,93,68,"Urdu, Environmental Studies, Math"
stud_2142,83,40,93,100,88,79,21,18,34,39,6,36,"Hindi, English"
stud_2143,44,28,23,73,48,19,29,33,52,73,60,69,"English, Environmental Studies, Computer"
stud_2144,33,37,31,41,22,85,31,81,25,76,55,16,"Science, Drawing"
stud_2145,24,40,32,8,46,3,87,32,21,56,87,3,"Geography, Environmental Studies, Math"
stud_2146,47,68,78,84,35,71,27,81,12,96,60,4,"English, Environmental Studies"
stud_2147,9,62,99,27,74,41,33,40,59,80,81,2,"Hindi, Math"
stud_2148,16,72,78,37,86,15,62,11,82,100,9,63,"History, Environmental Studies"
stud_2149,78,67,45,11,73,53,19,50,95,58,18,97,"Sports, Computer"
stud_2150,21,70,74,69,77,6,53,26,53,71,70,61,"Hindi, History"
stud_2151,27,8,12,57,89,38,61,85,45,98,20,25,"History, Environmental Studies"
stud_2152,44,10,54,87,49,7,31,39,26,73,93,100,"Math, Computer"
stud_2153,50,31,95,36,38,53,94,26,21,72,65,38,"Hindi, Geography"
stud_2154,7,66,38,25,73,69,81,18,33,25,14,83,"Geography, Computer"
stud_2155,64,10,75,77,18,97,43,76,41,1,64,40,"English, Science"
stud_2156,62,91,27,96,32,3,67,74,27,75,56,90,"Urdu, English"
stud_2157,69,40,12,38,14,32,71,28,82,51,42,91,"Sports, Computer"
stud_2158,30,95,28,27,16,99,65,12,6,87,74,54,"Urdu, Science"
stud_2159,90,23,86,73,51,72,62,3,18,52,49,63,"Marathi, Hindi"
stud_2160,97,12,99,26,53,48,9,19,92,25,66,31,"Marathi, Hindi"
stud_2161,38,25,43,39,64,61,48,11,68,35,94,1,"Sports, Math"
stud_2162,56,25,15,70,44,69,60,5,44,80,50,85,"Environmental Studies, Computer"
stud_2163,9,2,85,86,81,76,30,76,16,45,63,95,"English, Computer"
stud_2164,68,56,11,25,3,29,92,32,63,26,81,3,"Geography, Math"
stud_2165,74,85,78,40,32,60,34,71,30,87,1,24,"Urdu, Environmental Studies"
stud_2166,27,69,7,47,82,49,5,38,95,17,10,73,"History, Sports"
stud_2167,37,65,85,86,6,85,69,88,77,16,98,6,"Drawing, Math"
stud_2168,65,52,100,26,57,47,89,42,100,78,71,42,"Hindi, Geography, Sports"
stud_2169,36,43,67,2,42,92,100,95,57,1,38,67,"Geography, Drawing"
stud_2170,44,38,86,99,46,8,67,7,62,99,91,85,"English, Environmental Studies, Math"
stud_2171,5,34,12,68,89,46,62,2,96,97,23,37,"Sports, Environmental Studies"
stud_2172,41,69,1,20,97,77,49,83,67,98,58,45,"History, Environmental Studies"
stud_2173,58,6,40,20,50,98,43,50,58,23,88,30,"Science, Math"
stud_2174,44,36,18,28,53,66,74,78,92,69,79,71,"Sports, Math"
stud_2175,14,76,60,16,5,76,13,11,15,88,46,20,"Urdu, Science, Environmental Studies"
stud_2176,77,16,68,7,36,74,97,19,59,48,95,23,"Geography, Math"
stud_2177,63,44,40,62,53,27,50,55,41,64,21,13,"Marathi, Environmental Studies"
stud_2178,99,21,31,96,96,9,71,96,79,77,45,83,"Marathi, English, History, Drawing"
stud_2179,36,59,61,69,18,88,6,85,9,83,78,49,"Science, Drawing"
stud_2180,88,17,20,85,75,53,76,76,41,89,73,78,"Marathi, Environmental Studies"
stud_2181,2,77,81,77,22,14,67,76,42,67,49,47,"Urdu, Hindi, English"
stud_2182,33,54,27,56,5,58,90,54,37,27,25,68,"Geography, Computer"
stud_2183,99,81,32,11,60,23,64,4,57,78,47,81,"Marathi, Urdu, Computer"
stud_2184,23,89,79,86,3,99,5,11,38,10,63,6,"Urdu, Science"
stud_2185,23,62,40,70,48,60,30,14,10,9,71,61,"English, Math"
stud_2186,41,26,20,71,90,12,79,20,87,70,89,59,"History, Math"
stud_2187,1,11,16,94,99,41,16,36,66,23,14,94,"English, History, Computer"
stud_2188,31,17,68,65,35,72,13,84,40,53,63,98,"Drawing, Computer"
stud_2189,38,73,57,65,94,27,84,42,75,59,41,11,"History, Geography"
stud_2190,41,24,88,12,33,52,66,76,16,34,59,23,"Hindi, Drawing"
stud_2191,49,39,15,28,39,7,69,52,43,61,28,52,"Geography, Environmental Studies"
stud_2192,30,63,28,29,5,59,96,94,13,91,51,9,"Geography, Drawing"
stud_2193,9,37,6,12,57,81,5,68,70,19,94,44,"Science, Math"
stud_2194,23,82,72,96,3,33,14,39,76,61,87,42,"English, Math"
stud_2195,57,67,88,68,71,52,86,27,75,47,34,67,"Hindi, Geography"
stud_2196,42,51,92,60,29,23,54,21,17,39,1,25,"Hindi, English"
stud_2197,28,60,65,48,22,10,69,36,79,87,76,52,"Sports, Environmental Studies"
stud_2198,14,58,39,21,37,57,51,7,51,25,28,41,"Urdu, Science"
stud_2199,16,43,11,91,49,36,57,83,25,98,78,34,"English, Environmental Studies"
stud_2200,64,25,87,14,4,66,77,57,12,66,22,27,"Hindi, Geography"
stud_2201,42,71,90,12,67,66,28,11,81,95,66,62,"Hindi, Environmental Studies"
stud_2202,50,29,7,73,58,68,31,87,96,22,81,78,"Drawing, Sports"
stud_2203,38,70,93,76,95,9,65,79,33,84,88,15,"Hindi, History"
stud_2204,17,17,3,22,48,34,56,49,37,68,12,67,"Environmental Studies, Computer"
stud_2205,81,62,71,22,9,76,24,43,66,51,37,41,"Marathi, Science"
stud_2206,42,16,27,41,49,66,65,21,87,1,92,49,"Sports, Math"
stud_2207,16,77,39,90,1,100,67,96,70,99,70,23,"Science, Environmental Studies"
stud_2208,37,33,4,71,65,7,69,80,26,39,23,18,"English, Drawing"
stud_2209,42,77,91,93,69,95,36,61,12,10,36,74,"English, Science"
stud_2210,36,32,24,76,56,33,6,4,77,1,25,30,"English, Sports"
stud_2211,45,72,2,10,75,45,98,30,34,86,72,44,"Geography, Environmental Studies"
stud_2212,24,15,53,67,29,32,98,69,38,65,76,61,"Geography, Math"
stud_2213,94,72,22,97,77,26,49,27,23,2,70,13,"Marathi, English"
stud_2214,29,63,9,9,8,77,69,25,92,93,63,95,"Environmental Studies, Computer"
stud_2215,10,53,25,87,74,60,76,35,89,22,88,84,"Sports, Math"
stud_2216,82,38,54,50,51,66,87,82,82,21,29,85,"Geography, Computer"
stud_2217,15,78,40,65,24,90,58,93,76,90,65,68,"Science, Drawing, Environmental Studies"
stud_2218,82,59,62,45,31,47,27,64,50,27,89,58,"Marathi, Math"
stud_2219,94,41,1,86,6,97,95,63,21,4,82,59,"Science, Geography"
stud_2220,43,18,57,34,98,56,83,63,3,34,74,54,"History, Geography"
stud_2221,61,47,39,87,13,9,25,92,11,31,41,96,"Drawing, Computer"
stud_2222,65,77,24,16,24,42,5,87,76,58,82,60,"Drawing, Math"
stud_2223,65,43,7,16,76,79,39,81,76,84,86,13,"Environmental Studies, Math"
stud_2224,76,58,42,70,30,29,58,85,68,2,31,39,"Marathi, Drawing"
stud_2225,14,47,22,83,36,42,2,17,69,84,81,89,"Environmental Studies, Computer"
stud_2226,69,48,67,78,47,25,44,40,53,38,81,1,"English, Math"
stud_2227,87,40,6,86,54,6,74,57,61,29,57,86,"Marathi, English, Computer"
stud_2228,30,31,24,69,83,62,8,75,97,25,54,74,"History, Sports"
stud_2229,78,83,67,41,19,47,95,59,85,43,62,28,"Geography, Sports"
stud_2230,8,10,82,6,100,35,98,89,32,39,72,77,"History, Geography"
stud_2231,33,41,76,84,14,29,13,56,83,27,100,43,"English, Math"
stud_2232,100,73,5,17,69,98,100,27,5,4,100,60,"Marathi, Science, Geography, Math"
stud_2233,34,88,13,41,38,38,77,83,10,28,30,26,"Urdu, Drawing"
stud_2234,73,51,24,13,92,70,7,14,76,49,91,43,"History, Math"
stud_2235,54,32,25,77,78,6,28,76,5,22,60,65,"English, History"
stud_2236,80,36,40,48,9,21,81,88,69,39,69,64,"Geography, Drawing"
stud_2237,81,80,56,87,99,59,35,87,88,54,55,34,"History, Sports"
stud_2238,17,90,86,73,85,83,75,7,85,97,48,28,"Urdu, Environmental Studies"
stud_2239,64,47,40,53,50,91,31,74,71,58,100,71,"Science, Math"
stud_2240,76,90,11,47,74,72,20,81,2,62,18,72,"Urdu, Drawing"
stud_2241,95,70,81,30,82,73,33,42,54,14,22,32,"Marathi, History"
stud_2242,38,83,93,68,50,97,15,28,56,98,92,55,"Science, Environmental Studies"
stud_2243,26,82,74,23,66,10,47,65,74,27,29,25,"Urdu, Hindi, Sports"
stud_2244,52,67,49,16,49,27,96,13,52,63,14,11,"Urdu, Geography"
stud_2245,49,99,69,33,73,67,39,99,75,24,69,90,"Urdu, Drawing, Computer"
stud_2246,27,5,67,29,68,33,22,39,62,66,71,57,"History, Math"
stud_2247,8,5,47,45,36,6,28,18,97,44,52,72,"Sports, Computer"
stud_2248,86,21,62,6,66,91,55,13,3,63,24,37,"Marathi, Science"
stud_2249,22,13,82,1,25,54,97,53,40,58,46,10,"Hindi, Geography"
stud_2250,8,93,3,12,33,19,52,65,30,98,99,57,"Environmental Studies, Math"
stud_2251,50,97,90,25,92,34,16,21,20,46,72,82,"Urdu, History"
stud_2252,13,79,64,15,48,84,76,96,3,50,61,67,"Science, Drawing"
stud_2253,3,34,58,65,68,18,69,82,27,84,33,49,"Drawing, Environmental Studies"
stud_2254,87,86,79,79,18,9,43,31,83,24,35,89,"Marathi, Computer"
stud_2255,69,42,97,66,96,97,85,32,21,92,52,94,"Hindi, History, Science"
stud_2256,98,34,27,37,37,96,10,73,51,10,40,92,"Marathi, Science"
stud_2257,97,4,12,51,39,60,81,9,98,40,84,2,"Marathi, Sports"
stud_2258,61,44,69,90,61,69,35,52,66,89,2,62,"English, Environmental Studies"
stud_2259,54,59,80,41,92,58,85,1,2,39,34,15,"History, Geography"
stud_2260,34,60,10,7,28,94,76,69,36,51,49,23,"Science, Geography"
stud_2261,44,62,45,47,85,79,36,9,27,33,26,76,"History, Science"
stud_2262,68,93,82,15,20,74,12,13,25,34,94,98,"Math, Computer"
stud_2263,22,63,53,18,59,57,16,92,50,81,85,43,"Drawing, Math"
stud_2264,53,64,55,48,60,73,63,37,95,90,61,67,"Sports, Environmental Studies"
stud_2265,21,41,77,99,27,50,14,38,29,55,33,94,"English, Computer"
stud_2266,43,30,52,19,71,74,5,70,16,13,24,29,"History, Science"
stud_2267,5,23,67,58,43,28,41,26,99,99,52,4,"Hindi, Sports, Environmental Studies"
stud_2268,53,26,64,87,51,25,40,99,16,24,34,16,"English, Drawing"
stud_2269,82,13,87,37,25,99,96,74,23,59,20,57,"Science, Geography"
stud_2270,42,48,33,50,32,21,73,85,34,54,78,47,"Drawing, Math"
stud_2271,5,67,49,7,84,63,30,11,90,40,73,6,"History, Sports"
stud_2272,51,48,72,95,54,45,41,78,26,21,32,32,"English, Drawing"
stud_2273,26,7,98,35,84,73,53,19,48,48,19,54,"Hindi, History"
stud_2274,31,13,74,90,63,74,75,46,98,89,81,36,"English, Sports"
stud_2275,20,65,79,51,82,38,33,62,70,53,76,42,"Hindi, History"
stud_2276,79,93,94,100,26,48,63,68,3,99,28,21,"English, Environmental Studies"
stud_2277,57,14,53,65,17,55,95,66,99,5,87,16,"Geography, Sports"
stud_2278,6,62,86,60,6,95,9,42,92,51,70,74,"Science, Sports"
stud_2279,19,64,47,78,74,20,85,4,47,19,7,57,"English, Geography"
stud_2280,21,6,17,13,61,36,50,49,54,32,29,10,"History, Sports"
stud_2281,86,84,52,30,58,77,45,83,98,37,77,10,"Marathi, Sports"
stud_2282,22,92,30,72,42,20,5,87,98,23,49,11,"Urdu, Sports"
stud_2283,42,73,18,69,64,25,59,72,95,57,59,65,"Urdu, Sports"
stud_2284,45,83,51,8,44,47,68,31,27,46,80,28,"Urdu, Math"
stud_2285,45,1,74,15,20,50,40,58,43,58,60,35,"Hindi, Math"
stud_2286,68,41,73,62,33,87,28,79,15,12,29,93,"Science, Computer"
stud_2287,3,19,9,57,41,15,33,53,60,65,62,86,"Environmental Studies, Computer"
stud_2288,49,60,95,6,47,34,57,52,43,29,32,89,"Hindi, Computer"
stud_2289,77,67,41,20,100,66,16,51,12,92,40,93,"History, Computer"
stud_2290,14,14,89,18,21,8,33,96,61,83,97,66,"Drawing, Math"
stud_2291,97,86,20,37,98,24,24,13,73,41,32,31,"Marathi, History"
stud_2292,77,56,21,29,25,34,54,20,70,11,29,84,"Marathi, Computer"
stud_2293,38,16,58,23,60,80,92,51,66,7,18,44,"Science, Geography"
stud_2294,89,80,74,49,38,35,71,97,59,36,61,43,"Marathi, Drawing"
stud_2295,8,62,19,88,21,15,100,84,71,63,7,6,"English, Geography"
stud_2296,20,25,81,77,72,54,65,28,36,86,23,17,"Hindi, Environmental Studies"
stud_2297,50,88,94,65,67,91,62,23,61,15,42,83,"Hindi, Science"
stud_2298,11,44,51,11,53,21,61,8,99,18,27,33,"Geography, Sports"
stud_2299,93,74,63,7,34,14,4,67,54,21,94,89,"Marathi, Math"
stud_2300,36,36,6,87,8,8,48,80,69,12,4,36,"English, Drawing"
stud_2301,39,52,2,68,61,44,22,77,73,49,55,41,"Drawing, Sports"
stud_2302,2,7,38,11,76,42,44,47,59,51,74,43,"History, Math"
stud_2303,100,94,99,40,61,21,27,14,13,16,36,62,"Marathi, Hindi"
stud_2304,96,20,39,46,11,10,32,94,43,54,11,4,"Marathi, Drawing"
stud_2305,27,3,92,31,98,68,54,45,70,72,21,95,"History, Computer"
stud_2306,58,92,46,39,74,49,40,40,61,96,21,51,"Urdu, Environmental Studies"
stud_2307,98,9,24,95,89,55,48,41,23,93,19,55,"Marathi, English"
stud_2308,60,16,56,71,48,22,66,78,58,20,89,20,"Drawing, Math"
stud_2309,49,8,100,62,41,53,51,71,17,69,36,69,"Hindi, Drawing"
stud_2310,46,81,58,51,44,10,38,60,27,83,48,92,"Environmental Studies, Computer"
stud_2311,1,43,7,38,23,99,1,67,12,44,66,6,"Science, Drawing"
stud_2312,46,80,94,42,68,31,30,64,91,82,82,5,"Hindi, Sports"
stud_2313,46,48,31,52,86,44,48,51,79,66,72,6,"History, Sports"
stud_2314,88,41,63,33,32,37,35,87,3,73,52,22,"Marathi, Drawing"
stud_2315,80,70,72,91,89,51,82,83,58,14,21,2,"English, History"
stud_2316,1,97,86,44,13,15,46,60,48,11,34,22,"Urdu, Hindi"
stud_2317,62,41,20,43,65,99,40,2,47,78,31,31,"Science, Environmental Studies"
stud_2318,97,35,69,46,9,55,17,68,5,14,94,75,"Marathi, Math"
stud_2319,43,65,56,45,11,70,94,61,37,3,32,59,"Science, Geography"
stud_2320,25,99,31,1,73,78,62,80,29,36,57,77,"Urdu, Drawing"
stud_2321,51,36,61,51,97,23,17,28,82,34,15,98,"History, Computer"
stud_2322,99,68,98,63,100,32,16,55,68,43,33,11,"Marathi, History"
stud_2323,74,61,44,89,11,47,44,68,52,65,43,7,"Marathi, English"
stud_2324,33,82,71,62,52,79,84,58,19,22,72,83,"Geography, Computer"
stud_2325,72,50,83,1,43,98,62,14,96,36,66,36,"Science, Sports"
stud_2326,95,47,66,38,25,71,28,52,33,62,32,69,"Marathi, Science"
stud_2327,93,70,100,59,22,43,81,17,27,16,56,81,"Marathi, Hindi"
stud_2328,78,21,73,93,48,88,42,23,4,40,43,67,"English, Science"
stud_2329,12,9,24,69,41,45,73,63,36,96,30,11,"Geography, Environmental Studies"
stud_2330,4,93,25,14,53,16,75,74,18,24,51,30,"Urdu, Geography"
stud_2331,58,18,41,77,83,66,87,99,6,3,82,83,"Geography, Drawing"
stud_2332,29,88,36,49,66,38,91,15,68,63,96,52,"Geography, Math"
stud_2333,66,95,39,56,32,13,37,12,79,76,38,55,"Urdu, Sports"
stud_2334,67,95,62,49,81,19,97,86,55,85,9,66,"Urdu, Geography"
stud_2335,33,83,37,35,51,55,14,84,65,27,57,28,"Urdu, Drawing"
stud_2336,87,70,100,60,82,34,35,69,72,58,94,67,"Hindi, Math"
stud_2337,46,32,44,65,29,2,42,1,97,60,56,71,"Sports, Computer"
stud_2338,73,81,50,90,74,6,32,61,59,34,20,8,"Urdu, English"
stud_2339,13,23,36,89,89,36,10,100,97,39,69,23,"Drawing, Sports"
stud_2340,22,11,17,27,20,47,38,67,91,11,32,11,"Drawing, Sports"
stud_2341,18,12,19,20,52,7,49,32,20,50,54,10,"History, Math"
stud_2342,71,43,11,62,32,28,58,61,90,41,90,12,"Marathi, Sports, Math"
stud_2343,33,95,18,77,87,54,18,85,96,22,11,100,"Sports, Computer"
stud_2344,67,2,40,42,42,27,90,82,4,81,23,10,"Geography, Drawing"
stud_2345,68,75,62,83,93,95,41,22,17,64,4,60,"History, Science"
stud_2346,81,1,27,50,57,37,50,72,5,33,29,6,"Marathi, Drawing"
stud_2347,96,42,14,10,10,24,39,1,21,23,58,19,"Marathi, Math"
stud_2348,2,49,61,7,72,12,72,71,66,87,4,9,"History, Geography, Environmental Studies"
stud_2349,72,14,62,38,57,22,21,33,38,44,2,17,"Marathi, Hindi"
stud_2350,20,43,97,16,27,80,73,41,93,95,95,70,"Hindi, Environmental Studies, Math"
stud_2351,29,62,10,90,29,33,69,99,26,94,31,79,"Drawing, Environmental Studies"
stud_2352,79,46,92,9,22,66,57,81,54,37,64,32,"Hindi, Drawing"
stud_2353,32,20,11,60,69,34,40,71,61,98,64,18,"Drawing, Environmental Studies"
stud_2354,49,30,82,33,95,71,91,24,5,55,57,86,"History, Geography"
stud_2355,25,42,1,82,65,38,25,53,62,68,33,1,"English, Environmental Studies"
stud_2356,7,51,20,2,85,16,95,69,26,75,21,35,"History, Geography"
stud_2357,84,62,45,88,13,18,98,64,81,31,67,54,"English, Geography"
stud_2358,86,23,20,26,88,51,26,97,63,37,38,48,"History, Drawing"
stud_2359,49,12,35,98,92,63,4,77,90,6,96,96,"English, Math, Computer"
stud_2360,84,46,2,45,35,67,2,55,47,40,5,70,"Marathi, Computer"
stud_2361,25,39,98,37,48,56,63,28,49,4,62,83,"Hindi, Computer"
stud_2362,100,12,52,43,15,25,35,66,13,85,50,41,"Marathi, Environmental Studies"
stud_2363,3,86,19,60,49,88,62,92,74,23,42,17,"Science, Drawing"
stud_2364,1,15,82,15,62,3,37,20,56,2,73,17,"Hindi, Math"
stud_2365,5,75,41,13,79,7,46,79,3,71,40,79,"Urdu, History, Drawing, Computer"
stud_2366,80,85,81,17,49,92,19,51,69,2,76,92,"Urdu, Science, Computer"
stud_2367,56,11,54,66,47,63,91,58,12,12,3,34,"English, Geography"
stud_2368,98,89,3,98,36,85,41,37,19,63,63,33,"Marathi, Urdu, English"
stud_2369,92,84,34,54,17,11,95,9,45,75,56,34,"Marathi, Geography"
stud_2370,35,73,80,79,24,69,76,35,43,97,9,70,"Hindi, Environmental Studies"
stud_2371,25,52,77,83,9,78,63,56,29,20,48,3,"English, Science"
stud_2372,60,74,55,30,79,45,13,36,6,78,32,59,"History, Environmental Studies"
stud_2373,43,80,33,2,22,11,4,57,33,13,30,86,"Urdu, Computer"
stud_2374,95,87,55,45,89,62,100,15,69,16,36,1,"Marathi, Geography"
stud_2375,90,35,17,13,32,91,22,24,33,93,45,91,"Science, Environmental Studies, Computer"
stud_2376,63,64,14,47,7,58,24,58,29,76,8,91,"Environmental Studies, Computer"
stud_2377,82,5,49,45,58,9,50,18,47,22,44,45,"Marathi, History"
stud_2378,87,35,17,82,48,20,72,55,46,7,26,23,"Marathi, English"
stud_2379,40,92,38,38,93,91,45,35,4,82,58,71,"Urdu, History"
stud_2380,52,58,66,66,7,42,76,24,50,44,62,12,"Hindi, English, Geography"
stud_2381,49,82,14,9,15,8,40,95,27,3,6,70,"Urdu, Drawing"
stud_2382,58,3,42,31,41,47,84,58,86,52,40,99,"Sports, Computer"
stud_2383,70,80,55,56,16,80,66,80,61,88,63,79,"Urdu, Science, Drawing, Environmental Studies"
stud_2384,1,79,99,99,43,15,8,46,33,43,5,31,"Urdu, Hindi, English"
stud_2385,62,24,97,14,32,97,66,69,60,32,99,48,"Hindi, Science, Math"
stud_2386,49,16,1,21,85,93,91,62,60,62,50,93,"Science, Geography, Computer"
stud_2387,14,73,39,48,91,64,76,70,93,84,84,87,"History, Sports"
stud_2388,74,78,100,14,44,12,79,28,28,59,56,79,"Hindi, Geography, Computer"
stud_2389,30,82,36,8,83,73,42,56,86,90,64,43,"Sports, Environmental Studies"
stud_2390,39,26,46,3,3,21,1,58,7,54,52,29,"Drawing, Environmental Studies"
stud_2391,97,89,7,5,32,55,32,22,26,93,37,1,"Marathi, Environmental Studies"
stud_2392,86,19,17,55,27,73,82,30,25,42,5,3,"Marathi, Geography"
stud_2393,35,21,30,32,64,78,49,73,58,5,76,37,"Science, Math"
stud_2394,92,66,32,86,99,93,56,9,81,16,43,60,"History, Science"
stud_2395,97,66,27,18,68,8,16,48,70,29,85,40,"Marathi, Math"
stud_2396,21,71,86,43,19,53,59,84,8,93,88,61,"Environmental Studies, Math"
stud_2397,10,41,1,77,13,55,38,77,45,94,13,46,"English, Drawing, Environmental Studies"
stud_2398,83,35,88,88,85,88,80,94,69,6,83,98,"Drawing, Computer"
stud_2399,16,75,55,16,81,93,79,25,21,34,68,94,"Science, Computer"
stud_2400,93,76,34,49,57,44,5,31,85,97,16,54,"Marathi, Environmental Studies"
stud_2401,8,57,15,68,7,65,59,55,32,42,35,90,"English, Computer"
